Year,REG,PROV,COM,landsize,Age,Seed,Microcredit,Roof,Wall,Extension,Education,Status,Membership,L_ownership,Gender,Restored_land,Land_age,Organic_fertilizer,yields,Literacy,Primary_school,Secondary_school,Land_ownership,Pest_cl,Agri_training,Agro1,Agro2,Agro3,NPK,Membership_crop,Membership_other,hhid
2018.0,CENTRE SUD,NAHOURI,1.0,1.2803732172000002,39.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,1040.0,1.0,0.0,0.0,0.0,2.733578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,902.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.5749884815999999,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,440.0,1.0,0.0,0.0,0.0,9.043659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1005.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.6457866768,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,800.0,0.0,0.0,0.0,0.0,3.8712475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1012.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.23600364480000002,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,400.0,1.0,0.0,0.0,0.0,5.2965283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1045.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.41396106480000006,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,480.0,0.0,0.0,0.0,0.0,5.4352937,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1056.0
2018.0,CENTRE SUD,NAHOURI,1.0,1.167250014,51.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,640.0,0.0,0.0,0.0,0.0,4.497751,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1063.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.6819553199999999,48.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,560.0,0.0,0.0,0.0,1.0,2.9327435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1224.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.61462008,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,480.0,0.0,0.0,0.0,0.0,4.881064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1230.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.5246794379999999,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,400.0,0.0,0.0,0.0,0.0,1.9059256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1234.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.16251204000000002,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1247.0
2018.0,CENTRE SUD,NAHOURI,1.0,2.4038136,46.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,680.0,0.0,0.0,0.0,0.0,3.536048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1316.0
2018.0,CENTRE SUD,NAHOURI,1.0,1.317792372,39.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,880.0,1.0,0.0,0.0,0.0,6.0707593,0.0,0.0,1.0,0.0,50.0,0.0,0.0,1318.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.6959995272,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,520.0,0.0,0.0,0.0,0.0,3.1609216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1351.0
2018.0,CENTRE SUD,NAHOURI,1.0,0.43974084240000005,51.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,0.0,760.0,1.0,0.0,0.0,0.0,2.9562867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1352.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.40135975560000003,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,800.0,0.0,0.0,0.0,1.0,2.4915304,0.0,0.0,1.0,0.0,50.0,0.0,0.0,466.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.12470811240000002,26.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0,0.0,0.0,0.0,1.0,8.018724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,903.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.039961903199999996,89.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.0,0.0,440.0,0.0,0.0,0.0,1.0,6.255958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,906.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.216380232,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3107471,0.0,0.0,1.0,0.0,0.0,0.0,1.0,962.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.2439876804,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1077.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.641554176,40.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,640.0,0.0,0.0,0.0,0.0,9.352289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1359.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.161069142,21.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,520.0,0.0,0.0,1.0,0.0,12.417027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1380.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.491011818,49.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.0,0.0,880.0,1.0,0.0,0.0,1.0,3.0549164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1395.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.47350465560000005,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,760.0,0.0,0.0,0.0,0.0,0.5279779,0.0,0.0,1.0,0.0,15.0,0.0,0.0,1423.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.4558051068,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,560.0,0.0,0.0,0.0,0.0,4.3878403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1432.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.5390122248,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,360.0,0.0,0.0,0.0,0.0,3.710491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1437.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.7395750468,33.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,600.0,0.0,0.0,0.0,0.0,1.3521278,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1438.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.40992095040000004,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1478.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.0558337812,35.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,696.0,0.0,0.0,0.0,0.0,8.955152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1555.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.2196508008,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,300.0,0.0,1.0,0.0,1.0,6.8290215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1565.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.0911366856,19.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,700.0,0.0,0.0,1.0,0.0,7.680771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1567.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.456863232,35.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,520.0,0.0,1.0,0.0,1.0,4.8154454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1568.0
2018.0,CENTRE SUD,NAHOURI,2.0,0.2602443312,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,440.0,0.0,0.0,0.0,0.0,4.4189243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1569.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.2190736416,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,291.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.44349237720000007,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,0.0,1.0,4.5096602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,431.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.2299434732,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1183.0
2018.0,CENTRE SUD,NAHOURI,3.0,1.5662594076,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,180.0,0.0,0.0,0.0,0.0,11.492349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1204.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.047272586400000004,40.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,800.0,0.0,0.0,0.0,1.0,190.38518,0.0,0.0,1.0,0.0,14.890864,0.0,0.0,1361.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.09373390200000001,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,400.0,0.0,0.0,0.0,0.0,21.336998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1400.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.18482886240000002,30.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,400.0,0.0,1.0,0.0,0.0,0.10820821,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1527.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.4380093648,47.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,800.0,0.0,0.0,0.0,1.0,0.22830562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1532.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.9609156,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0,0.0,840.0,0.0,0.0,0.0,1.0,0.6244045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1550.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.9609156,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1040.0,0.0,1.0,0.0,1.0,1.0406741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1566.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.4360855008000001,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,800.0,0.0,0.0,0.0,1.0,4.5862565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1666.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.97053492,64.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,480.0,0.0,0.0,0.0,1.0,4.1214385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1667.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.3802934448,28.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1000.0,0.0,0.0,0.0,1.0,5.2590966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1703.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.18915755639999998,24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,920.0,0.0,0.0,0.0,1.0,6.6082478,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1707.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.09142526520000001,45.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,920.0,0.0,1.0,0.0,1.0,10.937896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1710.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.1392332856,39.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,920.0,0.0,0.0,0.0,1.0,7.1821904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1714.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.28631268840000007,22.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,960.0,1.0,0.0,0.0,1.0,6.9853697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1721.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.9385987776,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1844.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.056410940400000005,43.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1851.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.34883826840000004,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1877.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.1338464664,38.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,600.0,0.0,0.0,0.0,0.0,2.839074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1903.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.1044113472,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1912.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.49312806840000006,56.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1951.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.43666266000000004,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,400.0,0.0,0.0,0.0,0.0,4.5801945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1952.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.8525058635999999,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,1040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1967.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.2751542772000001,48.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,1200.0,0.0,0.0,0.0,1.0,2.1805947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1977.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.41396106480000006,32.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1979.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.0539099172,71.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2013.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.1207641912,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,800.0,0.0,0.0,0.0,0.0,6.2104506,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015.0
2018.0,CENTRE SUD,NAHOURI,3.0,0.7580441412,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,34.0,0.0,360.0,0.0,0.0,0.0,0.0,2.0711195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.8669348436,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,800.0,0.0,0.0,0.0,0.0,0.10381403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,384.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.1030646424,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,419.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.5003425584,37.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,400.0,0.0,1.0,0.0,1.0,3.9972613,0.0,0.0,1.0,0.0,25.0,0.0,0.0,821.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.3942414588,60.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,160.0,0.0,0.0,0.0,0.0,2.5365167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,837.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.4349311824,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,840.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.34412480160000003,42.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8118453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.0737257164,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,6.7818937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,845.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.1445239116,35.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,943.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.61942974,36.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,480.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.42550424880000004,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1640.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.6600232704,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,26.0,0.0,160.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1641.0
2018.0,CENTRE SUD,NAHOURI,5.0,0.0738219096,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1642.0
2018.0,CENTRE SUD,ZOUNDWEOGO,1.0,0.1914661932,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,380.0
2018.0,CENTRE SUD,ZOUNDWEOGO,1.0,0.0174526944,32.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511.0
2018.0,CENTRE SUD,ZOUNDWEOGO,1.0,0.5939385420000001,47.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1447.0
2018.0,CENTRE SUD,ZOUNDWEOGO,2.0,0.5949966672,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,400.0,0.0,0.0,0.0,0.0,16.806816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,747.0
2018.0,CENTRE SUD,ZOUNDWEOGO,2.0,0.0798820812,52.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,34.0,0.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,756.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.24167904360000003,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,41.0,0.0,720.0,0.0,0.0,0.0,1.0,4.137719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.1973339784,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,59.0,0.0,720.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,227.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.8080646051999999,48.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,41.0,0.0,960.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,707.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.7277432832,67.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,40.0,0.0,560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,714.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.13124925,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,1200.0,0.0,0.0,0.0,1.0,7.619091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,955.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,1.849740768,44.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,59.0,0.0,1000.0,0.0,0.0,0.0,1.0,2.7030814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1440.0
2018.0,CENTRE SUD,ZOUNDWEOGO,3.0,0.15741380040000003,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.352683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1460.0
2018.0,CENTRE SUD,ZOUNDWEOGO,7.0,0.1431772068,52.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,1280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,106.0
2018.0,CENTRE SUD,ZOUNDWEOGO,7.0,0.1531812996,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,0.0,960.0,1.0,0.0,0.0,1.0,5.8753905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1217.0
2018.0,EST,GNAGNA,1.0,0.4351,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,0.0,640.0,0.0,0.0,0.0,0.0,2.2983222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,713.0
2018.0,EST,GNAGNA,1.0,0.1906,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,738.0
2018.0,EST,GNAGNA,1.0,0.1698,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,400.0,0.0,0.0,0.0,1.0,5.8892817,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1685.0
2018.0,EST,GNAGNA,1.0,0.588,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,280.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1689.0
2018.0,EST,GNAGNA,1.0,0.1088,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1690.0
2018.0,EST,GNAGNA,1.0,0.2651,36.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1941.0
